Unnamed: 0;ancienne_classe_risque;classe_risque_actuelle;anciennete;sexe_rec;situation_contractuelle;convention;employeur_client;rupture_revenu;duree_sommeil;max_credit;min_debit;nbr_mvt_credit;nbr_mvt_debit;nbr_open_comptes;nbr_closed_comptes;nbr_abonnements;nbr_placements_actifs;nbr_placements_echus;nbr_open_engagements;solde_moyen_mensuel;Engagement_Secteur;anciennete_dern_eng_anticip;sortie_risque;revenu_mensuel_y
7610;2;5;6;1;1;1;1;0;29;3337.967;-800;8;85;3;0;0;0;0;1;-1985.196;0;0;0;413.78925
7611;3;5;6;1;1;1;1;0;29;3337.967;-800;8;85;3;0;0;0;0;1;-1985.196;0;0;0;413.78925
7613;4;1;6;1;5;0;0;0;85;0;-200;0;5;1;0;0;0;0;0;31.45;0;0;1;450
7615;2;4;17;1;4;0;0;0;54;0;-1069.411;0;10;3;0;0;0;0;0;-21924.46;358779;0;0;1934.916666
7616;4;4;17;1;4;0;0;0;54;0;-1069.411;0;10;3;0;0;0;0;0;-21924.46;358779;0;0;1934.916666
7617;3;1;23;1;5;0;0;0;68;89000;-89000;5;80;2;0;0;0;0;0;12.947;855992;0;1;48336.99492
7618;5;5;36;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;-51.807;0;0;0;450
7619;5;5;25;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;720;0;0;450
7620;4;5;25;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;298;0;0;450
7621;4;5;25;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;312;0;0;450
7622;4;1;30;1;5;0;0;0;60;0;-20.249;0;16;2;0;2;0;0;0;-61.746;0;0;1;450
7623;2;0;6;0;5;0;0;0;21;352.328;-134.75;11;80;1;0;0;0;0;0;-46.128;0;0;1;194.032666
7624;2;1;3;1;1;0;1;0;8;1100;-868.264;5;56;1;0;0;0;0;0;-4369.732;0;0;1;391.666666
7625;3;1;3;1;1;0;1;0;8;1100;-868.264;5;56;1;0;0;0;0;0;-4369.732;0;0;1;391.666666
7626;4;1;1;0;5;0;0;0;85;0;-21.799;0;7;1;0;0;0;0;0;-22.391;0;0;1;450
7628;3;4;6;1;5;0;0;0;29;300;-267.053;1;65;1;0;0;0;0;0;-2456.1;0;0;0;25
7629;5;0;6;1;5;0;0;0;85;0;-93.252;0;32;2;0;1;0;0;0;-1919.448;0;0;1;450
7631;2;0;6;1;5;0;0;0;85;2000;-135.857;1;8;1;0;0;0;0;0;-2107.394;0;0;1;166.666666
7632;5;0;6;1;5;0;0;0;85;0;-54.241;0;16;2;0;0;0;0;0;-837.577;0;0;1;450
7637;2;0;6;1;1;0;0;0;1;2287.314;-1500;12;99;1;0;3;0;0;1;-2478.644;0;0;1;1312.291333
7638;3;4;6;0;2;0;0;0;60;216.176;-200;3;23;1;0;1;0;0;0;-175.219;0;0;0;31.073
7639;5;0;6;1;5;0;0;0;116;1874.003;-1200;8;35;3;0;0;0;0;1;-847.684;0;0;1;527.028916
7640;2;1;6;1;1;0;0;0;1;1800;-1000;16;107;2;0;2;0;0;0;-1436.996;0;0;1;866.491666
7641;3;0;6;0;5;0;0;0;43;520.847;-280;9;87;2;0;1;0;0;0;-436.377;0;0;1;272.215333
7642;4;0;6;1;1;0;0;0;85;0;-50.7;0;8;1;0;0;0;0;0;-901.066;0;0;1;450
7643;4;0;6;1;1;0;0;0;85;45000;-17000;4;44;1;0;0;0;0;0;2085.422;0;0;1;5500
7644;2;0;6;1;1;0;0;0;85;45000;-17000;4;44;1;0;0;0;0;0;2085.422;0;0;1;5500
7645;3;1;6;1;1;0;0;0;5;1083.703;-900;19;168;1;0;2;0;0;0;-990.29;0;0;1;1100.640416
7648;3;1;6;0;5;0;0;0;85;0;-55.892;0;9;1;0;0;0;0;0;-1051.163;0;0;1;450
7649;2;5;6;1;1;1;1;0;12;1055.384;-700;13;97;3;0;0;0;0;0;-981.864;0;0;0;858.062666
7651;2;5;6;1;1;0;0;0;1;2203.284;-2000;18;154;3;0;0;0;0;2;-226.393;0;18;0;1388.688083
7652;3;5;6;1;1;0;0;0;1;2203.284;-2000;18;154;3;0;0;0;0;2;-226.393;0;18;0;1388.688083
7653;4;1;6;1;1;0;0;1;13;648.69;-367.475;18;63;1;0;2;0;0;2;-2776.073;0;25;1;175.448583
7654;4;1;6;1;1;0;0;0;85;25000;-5000;5;31;1;0;1;0;0;0;565.214;0;15;1;2355.801083
7655;2;1;6;0;2;0;0;0;12;250;-42.967;5;13;1;0;1;0;0;0;-432.204;0;21;1;79.166666
7656;2;1;6;1;5;0;0;0;85;5250.554;-1945;4;35;2;0;4;0;0;0;-7379.662;151323;0;1;837.546166
7657;4;1;6;1;5;0;0;0;85;0;-41.65;0;9;1;0;1;0;0;0;-73.535;0;0;1;450
7658;2;0;6;1;1;0;0;0;12;966.284;-900;21;113;3;0;0;0;0;1;-676.746;0;0;1;991.44325
7659;4;1;6;1;5;0;0;0;85;0.218;-17.85;8;17;2;0;3;0;0;0;103.122;0;0;1;450
7660;4;1;6;1;1;0;0;0;85;0;-20.165;0;8;2;0;0;0;0;2;-39.818;0;18;1;450
7661;2;0;6;1;1;1;1;1;28;670.734;-850;11;43;2;0;2;0;0;0;-540.767;0;0;1;256.880333
7662;4;1;6;1;5;0;0;0;85;500;-65.12;1;17;2;0;1;0;0;0;-244.253;0;0;1;41.666666
7663;3;1;6;1;5;0;0;0;85;500;-65.12;1;17;2;0;1;0;0;0;-244.253;0;0;1;41.666666
7664;2;0;6;1;5;0;0;0;85;5750;-5750;15;89;1;0;3;0;0;0;-2548.257;0;0;1;1229.583333
7665;3;0;6;1;5;0;0;0;85;5750;-5750;15;89;1;0;3;0;0;0;-2548.257;0;0;1;1229.583333
7667;3;1;6;1;1;0;0;0;11;1116.051;-3990;24;111;2;0;0;0;0;0;3526.969;0;0;1;971.609083
7669;2;1;6;1;1;0;0;0;1;1762.558;-2115;24;117;2;0;0;0;0;0;351.919;0;0;1;1482.3045
7670;2;1;6;0;5;0;0;0;85;176.995;-180;3;6;1;0;0;0;0;0;0.679;0;0;1;21.649583
7671;3;5;6;1;1;0;0;0;55;980.047;-500;15;141;2;0;2;0;0;0;-1010.289;0;18;0;678.688166
7672;3;1;6;0;5;0;0;0;85;739.811;-680;1;9;1;0;0;0;0;0;-22.757;0;0;1;61.650916
7673;4;1;6;1;1;0;0;0;85;0;-41.65;0;5;1;0;1;0;0;0;43.194;0;0;1;450
7674;2;1;6;0;1;0;0;0;85;3066.318;-3030;20;47;2;0;0;0;0;0;537.015;0;0;1;1233.76525
7675;2;1;6;1;5;0;0;0;85;100;-27.786;1;8;2;0;0;0;0;0;-206.931;0;0;1;8.333333
7676;3;1;6;1;5;0;0;0;85;100;-27.786;1;8;2;0;0;0;0;0;-206.931;0;0;1;8.333333
7677;4;0;6;1;5;0;0;0;4;495.77;-96.956;1;65;1;0;2;0;0;1;-2129.293;0;0;1;41.314166
7678;2;4;6;1;5;0;0;0;54;6117.33;-6000;13;41;1;0;0;0;0;0;448.2;0;0;0;3500.134416
7679;3;1;6;1;5;0;0;0;85;25.201;-100;7;13;1;0;0;0;0;0;40.292;0;0;1;12.640583
7681;4;5;6;1;5;0;0;0;85;1500;-286.516;10;70;2;0;0;0;0;0;-909.611;0;0;0;208.333333
7684;4;1;6;1;5;0;0;0;85;102845.524;-110930.308;3;7;1;0;0;2;2;0;38288.174;0;0;1;450
7687;2;1;6;1;5;0;0;0;26;3900;-6000;23;97;2;0;2;0;0;0;2500.404;0;0;1;299.166666
7688;2;1;6;1;5;0;0;0;26;3900;-6000;23;97;2;0;2;0;0;0;2500.404;0;0;1;299.166666
7689;3;4;6;1;1;1;1;0;82;952.384;-700;8;71;1;0;2;0;0;0;-984.222;0;14;0;325.737166
7691;2;1;6;0;1;0;0;0;85;1835;-301.283;13;96;1;0;1;0;0;0;-123.652;0;0;1;302.916666
7692;3;1;6;0;1;0;0;0;85;1835;-301.283;13;96;1;0;1;0;0;0;-123.652;0;0;1;302.916666
7693;2;1;6;1;5;0;0;0;85;5000;-6999;20;53;1;0;0;0;0;0;530.207;0;0;1;2548.166666
7694;4;1;6;1;5;0;0;0;85;5000;-4300;1;11;1;0;0;0;0;0;-305.318;0;0;1;416.666666
7695;3;1;6;1;5;0;0;0;85;430.364;-430;1;10;1;0;0;0;0;0;-38.316;0;0;1;35.863666
7696;4;1;6;1;5;0;0;0;85;430.364;-430;1;10;1;0;0;0;0;0;-38.316;0;0;1;35.863666
7697;2;1;6;1;1;0;0;0;11;519.614;-450;17;91;1;0;0;0;0;2;-998.651;0;13;1;533.628416
7698;2;5;6;1;1;0;0;0;29;711.301;-500;9;101;1;0;1;0;0;0;-988.802;0;0;0;444.252666
7699;3;5;6;1;1;0;0;0;29;711.301;-500;9;101;1;0;1;0;0;0;-988.802;0;0;0;444.252666
7700;3;1;6;1;5;0;0;0;85;487.91;-470;3;14;1;0;0;0;0;0;-16.94;0;0;1;110.016583
7701;4;1;6;0;5;0;0;0;85;2900;-3600;25;96;1;0;2;0;0;0;-664.593;0;0;1;1194.021166
7702;4;1;6;0;5;0;0;0;85;22500;-26000;12;27;2;0;2;0;0;0;301.26;0;0;1;2171.25
7703;4;1;6;1;5;0;0;0;85;0;-20;0;8;2;0;1;0;0;0;-19.262;0;0;1;450
7704;2;0;6;0;5;0;0;0;41;26000;-16000;8;51;1;0;0;0;0;0;334.959;0;0;1;3657.27525
7705;4;1;6;1;5;0;0;0;85;0;-29.75;0;9;1;0;1;0;0;0;-86.525;0;0;1;450
7708;4;1;6;0;5;0;0;0;85;0;-100;0;9;1;0;0;0;0;0;-1784.049;0;0;1;450
7710;3;4;6;0;1;1;0;0;8;9273.6;-383.46;2;165;1;0;1;0;0;1;-1783.438;0;0;0;902.370666
7713;4;1;6;0;5;0;0;0;85;600;-600;11;32;1;0;2;0;0;0;-6.01;0;0;1;342.638916
7715;4;1;6;1;5;0;0;0;85;0;-17.85;0;4;2;0;0;0;0;0;21.045;0;0;1;450
7716;3;1;6;1;5;0;0;0;85;796.419;-780;1;16;1;0;2;0;0;0;-25.185;0;0;1;66.36825
7722;4;1;6;0;5;0;1;0;85;0;-542.97;0;68;2;0;1;0;0;0;-13362.079;0;0;1;450
7723;3;1;6;0;5;0;0;0;85;16.726;-18.855;1;9;1;0;0;0;0;0;-19.151;0;0;1;1.393833
7724;2;1;6;1;1;0;0;0;29;1708.077;-1640;21;171;2;0;1;0;0;0;-1035.431;0;0;1;1077.52
7725;4;1;6;1;1;0;1;0;85;5000;-5150;12;46;1;0;2;0;0;0;37.377;0;0;1;1165.216666
7726;2;1;6;1;5;0;0;0;85;581.896;-150;2;16;1;0;2;0;0;0;-132.566;0;0;1;56.983916
7727;2;1;6;1;5;0;0;0;6;794.317;-500;17;189;1;0;0;0;0;1;-374.114;0;0;1;814.491083
7728;2;3;6;1;5;0;0;0;29;200;-174.228;6;73;2;0;1;0;0;0;-1151.091;0;0;0;100
7729;2;0;6;1;4;0;0;0;71;1500;-900;3;26;1;0;1;0;0;0;97.569;0;0;1;248.540166
7730;3;1;6;1;1;1;0;0;7;393.841;-189.231;15;125;1;0;2;0;0;0;-455.596;0;0;1;309.959
7731;3;5;6;1;1;1;1;0;42;611.182;-327.388;9;113;1;0;2;0;0;0;-950.629;0;28;0;253.463
7732;4;5;6;1;1;1;1;0;42;611.182;-327.388;9;113;1;0;2;0;0;0;-950.629;0;28;0;253.463
7733;2;5;6;1;1;0;0;0;85;400;-145.544;6;17;1;0;1;0;0;0;-3378.112;0;0;0;113.333333
7734;2;1;6;1;5;0;0;0;85;5000;-6500;33;72;2;0;1;0;0;0;882.162;0;0;1;1749.333333
7740;2;0;6;1;1;1;1;0;12;2900;-1500;20;196;2;0;2;0;0;3;-1077.056;0;28;1;1033.481583
7741;2;1;6;1;2;0;0;0;85;828.097;-650;5;20;1;0;0;0;0;0;-349.063;0;0;1;296.512833
7742;3;1;6;1;2;0;0;0;85;828.097;-650;5;20;1;0;0;0;0;0;-349.063;0;0;1;296.512833
7743;2;0;6;1;1;0;0;0;70;6000;-2000;4;65;1;0;2;0;0;0;227.652;0;0;1;994.899333
7744;3;0;6;1;1;0;0;0;70;6000;-2000;4;65;1;0;2;0;0;0;227.652;0;0;1;994.899333
7745;3;1;6;1;1;0;0;0;5;1208.467;-800;21;104;1;0;1;0;0;0;-326.557;0;14;1;1198.575
7746;2;0;6;1;5;0;0;0;4;1411.855;-1020;13;108;1;0;1;0;0;0;-70.561;0;0;1;1050.142833
7747;2;0;6;1;1;0;0;0;4;1667.19;-1180;12;85;1;0;1;0;0;0;-309.059;0;27;1;1109.234583
7748;4;1;6;0;1;0;0;0;85;0;-31.09;0;13;1;0;1;0;0;0;-27.152;0;0;1;450
7749;2;0;6;1;5;0;0;0;60;4500;-4000;4;31;1;0;1;0;0;0;-649.332;0;0;1;858.333333
7750;3;0;6;1;5;0;0;0;60;4500;-4000;4;31;1;0;1;0;0;0;-649.332;0;0;1;858.333333
7751;3;0;6;1;5;0;0;0;1;1189.75;-1170;19;57;2;0;1;0;0;0;168.397;0;0;1;1.666666
7752;2;1;6;1;2;0;0;0;85;10;-17.85;1;1;1;0;1;0;0;0;0.717;0;0;1;0.833333
7753;2;0;6;1;5;0;0;0;1;457.642;-302.372;23;118;2;0;2;0;0;1;-0.055;0;0;1;393.957916
7754;4;1;6;0;5;0;0;0;70;150;-95.288;9;103;1;0;0;0;0;0;-19.58;0;0;1;91.666666
7755;3;1;6;1;1;1;1;0;82;1026.382;-500;11;78;1;0;1;0;0;1;-41.717;0;0;1;509.827
7756;2;1;6;1;1;1;1;0;82;1026.382;-500;11;78;1;0;1;0;0;1;-41.717;0;0;1;509.827
7758;5;0;6;1;5;0;0;0;85;0;-82.85;0;15;2;0;0;0;0;0;-636.826;0;0;1;450
7759;2;1;6;1;1;0;1;0;29;846.915;-665;14;89;1;0;0;0;0;0;233.549;0;0;1;692.1935
7760;4;1;6;0;5;0;0;0;85;0;-41.65;0;10;1;0;2;0;0;0;-90.33;0;0;1;450
7761;3;5;6;1;1;0;0;0;82;1026.382;-900;12;86;3;0;0;0;0;1;-1277.983;0;0;0;595.261166
7762;2;5;6;1;1;0;0;0;82;1026.382;-900;12;86;3;0;0;0;0;1;-1277.983;0;0;0;595.261166
7763;4;1;6;1;5;0;0;0;85;0;-20;0;9;1;0;2;0;0;0;52.347;0;0;1;450
7764;2;5;6;1;5;0;0;0;1;30000;-30000;174;851;3;0;7;0;0;0;-23177.275;226048;0;0;73998.8285
7765;4;5;6;1;5;0;0;0;1;30000;-30000;174;851;3;0;7;0;0;0;-23177.275;226048;0;0;73998.8285
7766;3;5;6;1;1;1;1;0;85;593.712;-318.208;1;48;1;0;1;0;0;1;-1840.922;0;0;0;49.476
7767;4;5;6;1;1;1;1;0;85;593.712;-318.208;1;48;1;0;1;0;0;1;-1840.922;0;0;0;49.476
7770;2;0;6;1;1;0;0;0;6;818.138;-680;15;97;1;0;2;0;0;2;-439.805;0;13;1;737.291166
7771;2;1;6;0;5;0;0;0;85;1400;-1800;7;60;2;0;1;0;0;0;177.851;0;0;1;497.25
7772;3;1;6;0;5;0;0;0;85;1400;-1800;7;60;2;0;1;0;0;0;177.851;0;0;1;497.25
7773;4;5;6;1;1;1;1;0;18;147.278;-53.237;4;47;3;0;1;0;0;1;-939.647;0;0;0;27.973416
7774;4;1;6;1;5;0;0;0;29;0;-74.861;0;64;1;0;0;0;0;0;-681.498;0;0;1;450
7775;4;1;6;1;1;1;1;0;85;25;-45.784;1;9;1;0;1;0;0;0;-665.821;0;0;1;2.083333
7776;4;1;6;0;5;0;0;0;85;0;-22.33;0;8;1;0;0;0;0;0;-117.196;0;0;1;450
7778;4;1;6;1;5;0;0;0;85;0;-82.38;0;11;2;0;0;0;0;0;-1403.022;0;0;1;450
7779;3;1;6;0;5;0;0;0;85;80;-40.786;2;9;1;0;1;0;0;0;-535.66;0;0;1;10.416666
7781;2;1;6;0;3;0;0;0;13;1000;-4000;20;29;2;0;1;0;0;0;802.556;0;0;1;8.333333
7782;4;1;6;1;1;0;0;0;12;395.25;-432.088;20;83;1;0;0;0;0;1;-2502.531;0;0;1;392.934583
7783;2;1;6;1;5;0;0;0;50;200;-93.77;1;151;1;0;0;0;0;0;-958.567;0;0;1;16.666666
7784;2;5;6;1;1;1;1;1;27;21500;-14190;20;136;3;0;1;0;0;2;-1306.976;0;2;0;957.525833
7785;2;1;6;0;5;0;0;0;85;20;-19.184;1;7;1;0;0;0;0;0;-30.306;0;0;1;1.666666
7786;3;4;6;1;5;0;0;0;85;2878.61;-5000;2;89;1;0;2;0;0;0;2957.782;0;0;0;467.24
7787;4;1;6;1;5;0;0;0;85;0;-1500;0;5;2;0;0;0;0;0;780.932;0;0;1;450
7788;3;1;6;1;1;0;0;0;21;1000;-340;11;105;1;0;1;0;0;3;-3272.328;0;22;1;474.395333
7789;3;1;6;1;5;0;0;0;60;1000;-500;1;21;2;0;1;0;0;0;24.332;0;0;1;83.333333
7792;2;1;6;0;5;0;0;0;85;230;-507;6;13;1;0;0;0;0;0;57.158;0;0;1;56.666666
7793;4;1;6;1;1;0;0;0;85;1000;-461.475;5;44;1;0;2;0;0;0;-51.839;0;0;1;187.5
7794;4;1;6;1;5;0;0;0;85;0;-5000;0;5;1;0;0;0;0;0;1034.22;0;0;1;450
7796;3;1;6;1;1;0;0;0;61;593.378;-144.711;8;73;1;0;0;0;0;0;-496.669;0;0;1;233.50425
7797;2;1;6;1;1;0;0;0;61;593.378;-144.711;8;73;1;0;0;0;0;0;-496.669;0;0;1;233.50425
7798;2;1;6;0;2;0;0;0;13;903.27;-2000;22;60;2;0;2;0;0;0;1347.154;0;0;1;300.11825
7799;2;1;6;0;1;0;0;0;39;900;-900;12;37;1;0;1;0;0;0;-936.161;0;0;1;563.5665
7800;4;1;6;1;5;0;0;0;85;0;-8000;0;11;1;0;0;0;0;0;2118.134;0;0;1;450
7801;2;0;6;1;1;1;1;0;1;1998;-940;16;114;2;0;1;0;0;0;-159.856;0;0;1;630.253
7802;2;1;6;0;5;0;0;0;28;18000;-6400;10;235;2;0;1;0;0;1;-545.88;0;9;1;1541.666666
7803;3;1;6;0;5;0;0;0;28;18000;-6400;10;235;2;0;1;0;0;1;-545.88;0;9;1;1541.666666
7804;3;1;6;1;2;0;0;0;28;183.751;-183.751;14;72;1;0;0;0;0;1;-4174.745;0;0;1;450
7805;4;1;6;1;2;0;0;0;28;183.751;-183.751;14;72;1;0;0;0;0;1;-4174.745;0;0;1;450
7808;2;1;6;1;1;0;1;0;4;425.1;-148.356;17;176;1;0;1;0;0;0;-245.333;0;19;1;359.506083
7809;3;0;6;1;5;0;0;0;4;1432.099;-291.31;5;115;1;0;1;0;0;0;-809.117;0;0;1;295.208416
7810;2;2;6;0;5;0;0;0;1;10098.666;-2000;25;83;1;0;3;0;0;0;-443.536;0;0;0;2069.938833
7812;4;1;6;0;5;0;0;0;85;0;-20;0;9;1;0;1;0;0;0;-23.017;0;0;1;450
7813;2;1;6;1;2;0;0;0;60;1170;-700;11;35;1;0;2;0;0;0;86.817;0;0;1;398.333333
7814;4;1;6;1;5;0;0;0;85;0;-20.066;0;8;1;0;0;0;0;0;-54.601;0;0;1;450
7817;4;1;6;1;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;25.629;0;0;1;450
7818;4;1;6;1;5;0;0;0;85;4.771;-20;8;9;2;0;3;0;0;0;361.509;0;0;1;450
7819;2;1;6;1;1;0;0;0;29;1700;-197.599;7;82;1;0;2;0;0;1;-797.878;0;0;1;276.98375
7820;3;1;6;1;1;0;0;0;29;1700;-197.599;7;82;1;0;2;0;0;1;-797.878;0;0;1;276.98375
7821;4;1;6;1;1;0;0;0;85;0;-69.401;0;9;1;0;1;0;0;0;-1390.386;0;0;1;450
7822;3;1;6;0;5;0;0;0;35;150;-18.239;7;11;2;0;0;0;0;0;239.019;0;0;1;1.666666
7823;3;4;6;1;5;0;0;0;26;15684.104;-15000;35;129;2;0;1;0;0;0;-894.168;0;0;0;5097.5815
7825;4;1;6;1;5;0;0;0;85;0;-20;0;5;1;0;1;0;0;0;22.481;0;0;1;450
7827;4;1;6;0;5;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;37.62;0;0;1;450
7830;5;0;6;1;5;0;0;0;85;0;-57.893;0;15;2;0;0;0;0;0;-915.08;0;0;1;450
7832;2;1;6;0;5;0;0;0;85;150;-19.986;1;10;1;0;0;0;0;0;-77.172;0;0;1;12.5
7833;2;0;6;1;1;0;0;0;1;471.707;-450;13;42;1;0;2;0;0;0;-395.76;0;0;1;405.1945
7834;2;4;6;0;5;0;0;0;67;25000;-20000;2;84;1;0;0;0;0;0;-3459.334;0;0;0;3833.733333
7835;3;5;4;0;5;0;0;0;85;554.142;-116.64;1;9;3;0;0;0;0;0;-2407.024;0;0;0;46.1785
7836;3;5;4;0;5;0;0;0;85;554.142;-116.64;1;9;3;0;0;0;0;0;-2407.024;0;0;0;46.1785
7837;2;0;6;0;6;0;0;0;85;1500;-191.618;1;9;3;0;0;0;0;0;-4448.407;0;0;1;125
7838;3;0;6;0;6;0;0;0;85;1500;-191.618;1;9;3;0;0;0;0;0;-4448.407;0;0;1;125
7839;2;1;6;1;5;0;0;0;85;689.055;-680;3;14;1;0;0;0;0;0;30.072;0;0;1;124.232083
7840;3;1;6;1;5;0;0;0;85;2120;-2000;2;13;1;0;1;0;0;0;-427.999;0;0;1;193.333333
7841;2;1;6;1;5;0;0;0;85;2120;-2000;2;13;1;0;1;0;0;0;-427.999;0;0;1;193.333333
7843;2;1;6;1;1;0;0;0;19;20000;-13644.858;26;155;1;0;2;0;0;2;-394.544;0;11;1;1535.725083
7844;4;1;6;1;2;0;1;0;85;0;-20.238;0;17;1;0;2;0;0;0;-62.002;0;0;1;450
7845;4;1;6;1;3;0;0;0;85;0;-17.85;0;4;1;0;0;0;0;0;27.192;0;0;1;450
7846;4;1;6;0;1;1;1;0;84;500;-43.376;2;9;3;0;1;0;0;0;-246.714;0;0;1;450
7847;3;1;6;1;5;0;0;0;85;13.461;-1000;6;8;2;0;1;0;0;0;171.929;0;0;1;450
7848;4;1;6;1;5;0;0;0;85;13.461;-1000;6;8;2;0;1;0;0;0;171.929;0;0;1;450
7849;2;1;6;1;5;0;0;0;11;50000;-100000;28;231;2;0;1;0;0;0;14374.98;0;0;1;51091.66667
7851;2;1;6;0;1;0;0;0;29;529.3;-380;5;89;1;0;3;0;0;1;-1306.546;0;0;1;178.52
7852;2;1;6;0;1;0;0;0;29;529.3;-380;5;89;1;0;3;0;0;1;-1306.546;0;0;1;178.52
7853;4;0;6;1;5;0;0;0;85;0;-37.529;0;16;2;0;1;0;0;0;-49.235;0;0;1;450
7858;4;1;6;0;5;0;0;0;85;500;-700;1;12;1;0;1;0;0;0;96.613;0;0;1;41.666666
7859;4;1;6;1;1;0;0;0;85;1062;-1000;1;8;2;0;1;0;0;0;31.343;0;0;1;88.5
7862;4;1;6;1;4;0;0;0;29;0;-19.84;0;16;2;0;1;0;0;0;-44.245;0;16;1;450
7863;2;1;6;1;2;0;0;0;85;610;-500;3;15;1;0;0;0;0;0;-387.382;0;0;1;113.333333
7864;3;1;6;1;2;0;0;0;85;610;-500;3;15;1;0;0;0;0;0;-387.382;0;0;1;113.333333
7865;2;0;6;0;5;0;0;1;1;597.4;-357;13;91;1;0;0;0;0;0;127.814;0;0;1;492.9
7866;4;1;6;0;4;0;0;0;85;0;-19.389;0;7;2;0;0;0;0;0;-23.756;0;0;1;450
7867;4;1;6;0;5;0;0;0;60;0;-39.8;0;17;2;0;2;0;0;0;-551.803;0;0;1;450
7868;4;1;6;1;5;0;0;0;18;60000;-11000;10;13;2;0;1;0;0;0;14333.302;0;0;1;450
7869;2;1;6;0;1;0;0;0;62;4500;-4000;10;12;2;0;0;0;0;0;21925.641;0;0;1;450
7870;4;1;6;0;1;0;0;0;62;4500;-4000;10;12;2;0;0;0;0;0;21925.641;0;0;1;450
7871;4;1;6;1;5;0;0;0;85;507.051;-382;4;37;2;0;2;0;0;0;12.229;0;0;1;152.086666
7872;2;1;6;1;1;0;0;0;1;799.744;-600;15;115;1;0;3;0;0;2;-443.512;0;25;1;752.81
7875;2;1;6;1;5;0;0;0;85;20;-18.511;2;5;1;0;0;0;0;0;-13.698;0;0;1;2.5
7876;4;1;6;1;5;0;0;0;85;0;-51.15;0;10;1;0;1;0;0;0;-120.449;0;0;1;450
7877;2;1;6;0;5;0;0;0;85;2001;-1920;1;11;1;0;0;0;0;0;-43.371;0;0;1;166.75
7879;2;1;6;1;1;1;1;0;46;12500;-9959.182;12;96;1;1;0;0;0;1;513.747;0;7;1;1550.050666
7880;2;0;6;1;5;0;0;0;48;1198;-500;12;101;1;0;2;0;0;0;-334.234;0;0;1;569.741916
7881;4;1;6;0;5;0;0;0;85;800;-800;5;14;1;0;1;0;0;0;-20.815;0;0;1;333.333333
7882;4;1;6;0;2;0;0;0;85;0;-20.221;0;9;1;0;1;0;0;0;-63.922;0;0;1;450
7883;2;1;6;0;1;0;0;0;27;7819.123;-2980;15;104;2;0;1;0;0;0;552.94;0;0;1;1479.095416
7884;2;1;6;0;1;0;0;0;27;7819.123;-2980;15;104;2;0;1;0;0;0;552.94;0;0;1;1479.095416
7885;4;1;6;1;5;0;0;0;34;0;-1000;0;12;1;0;1;0;0;0;-58.926;0;0;1;450
7886;2;0;6;0;1;0;0;0;6;835.672;-700;18;136;2;0;1;0;0;1;-462.166;0;0;1;798.4615
7887;2;1;6;0;5;0;0;0;85;4400;-2000;2;14;2;0;1;0;0;0;492.691;0;0;1;533.333333
7888;4;0;6;1;5;0;0;0;85;0;-38.106;0;17;2;0;2;0;0;0;-488.718;0;0;1;450
7889;3;0;6;1;6;0;0;0;70;50;-89.756;4;10;3;0;0;0;0;0;-1619.499;0;0;1;16.666666
7890;4;0;6;1;6;0;0;0;70;50;-89.756;4;10;3;0;0;0;0;0;-1619.499;0;0;1;16.666666
7891;4;1;6;1;5;0;0;0;85;0;-17.85;0;12;1;0;2;0;0;0;6.36;0;0;1;450
7892;4;1;6;1;1;0;0;0;5;1378;-890;16;109;1;0;1;0;0;0;-386.783;0;0;1;645.225083
7893;2;1;6;1;1;0;0;0;5;1378;-890;16;109;1;0;1;0;0;0;-386.783;0;0;1;645.225083
7894;2;1;6;0;5;0;0;0;85;0;-29.877;0;8;1;0;0;0;0;0;-325.71;0;0;1;450
7895;2;1;6;1;1;0;0;0;85;6000;-5668.836;11;44;1;0;1;0;0;0;732.655;0;5;1;693.333333
7896;4;1;6;1;5;0;0;0;29;10000;-10000;1;10;2;0;2;0;0;0;1322.982;0;0;1;450
7898;3;1;6;1;5;0;0;0;85;0;-20.806;0;9;1;0;1;0;0;0;-75.098;0;0;1;450
7899;2;1;6;1;5;0;0;0;85;1144.863;-1000;4;20;1;0;1;0;0;0;-466.452;0;0;1;320.875416
7900;3;1;6;1;5;0;0;0;85;1144.863;-1000;4;20;1;0;1;0;0;0;-466.452;0;0;1;320.875416
7901;4;1;6;1;5;0;0;0;85;0;-3110.714;0;6;1;0;0;0;0;0;1530.697;0;0;1;450
7902;2;2;6;1;5;0;0;0;61;1600;-596.738;5;94;1;0;0;0;0;1;-3740.237;0;0;0;544.431083
7904;2;0;6;0;5;0;0;0;4;619.4;-460;12;93;1;0;1;0;0;0;92.224;0;0;1;561.825
7905;5;0;6;0;5;0;0;0;85;0;-82.22;0;9;2;0;0;0;0;0;-693.898;0;0;1;450
7906;4;1;6;0;1;1;0;0;85;81.651;-17.85;9;4;2;0;0;0;0;0;198.839;0;0;1;450
